customer_id,customer_name,customer_segment,city,state,date_of_birth,onboarding_date,customer_status
107073,Customer_07073,RETAIL,Chennai,Tamil Nadu,1986-02-16,2020-08-09,INACTIVE
107074,Customer_07074,RETAIL,Pune,Maharashtra,1991-09-26,2020-02-28,ACTIVE
107075,Customer_07075,RETAIL,Hyderabad,Telangana,2012-04-16,2024-04-29,ACTIVE
107076,Customer_07076,BUSINESS,Chennai,Tamil Nadu,2012-05-20,2020-01-01,ACTIVE
107077,Customer_07077,RETAIL,Kolkata,West Bengal,2008-04-19,2025-11-08,ACTIVE
107078,Customer_07078,BUSINESS,Pune,Maharashtra,2006-07-05,2025-10-20,ACTIVE
107079,Customer_07079,RETAIL,Pune,Maharashtra,1980-03-28,2023-11-05,ACTIVE
107080,Customer_07080,RETAIL,Delhi,Delhi,1988-12-17,2024-10-16,ACTIVE
107081,Customer_07081,BUSINESS,Delhi,Delhi,2017-01-06,2022-10-09,ACTIVE
107082,Customer_07082,PREMIUM,Ahmedabad,Gujarat,2008-09-12,2026-04-18,ACTIVE
107083,Customer_07083,RETAIL,Hyderabad,Telangana,1989-01-23,2020-03-27,ACTIVE
107084,Customer_07084,PREMIUM,Chennai,Tamil Nadu,2008-03-26,2021-12-02,ACTIVE
107085,Customer_07085,PREMIUM,Chennai,Tamil Nadu,2008-11-28,2024-08-01,ACTIVE
107086,Customer_07086,PREMIUM,Ahmedabad,Gujarat,2009-09-02,2025-03-06,ACTIVE
107087,Customer_07087,RETAIL,Bangalore,Karnataka,2019-06-01,2021-08-04,ACTIVE
107088,Customer_07088,RETAIL,Pune,Maharashtra,2001-05-14,2025-04-07,ACTIVE
107089,Customer_07089,RETAIL,Pune,Maharashtra,1981-08-15,2023-01-10,ACTIVE
107090,Customer_07090,RETAIL,Delhi,Delhi,2012-10-18,2025-08-19,ACTIVE
107091,Customer_07091,RETAIL,Hyderabad,Telangana,1979-10-12,2021-10-02,ACTIVE
107092,Customer_07092,RETAIL,Bangalore,Karnataka,2005-07-03,2024-07-18,ACTIVE
107093,Customer_07093,RETAIL,Bangalore,Karnataka,2011-11-15,2021-05-13,INACTIVE
107094,Customer_07094,RETAIL,Bangalore,Karnataka,1984-04-24,2020-11-27,ACTIVE
107095,Customer_07095,RETAIL,Ahmedabad,Gujarat,2011-11-29,2024-08-19,ACTIVE
107096,Customer_07096,RETAIL,Ahmedabad,Gujarat,2012-06-09,2024-06-22,ACTIVE
107097,Customer_07097,RETAIL,Pune,Maharashtra,2006-01-07,2021-12-05,ACTIVE
107098,Customer_07098,RETAIL,Mumbai,Maharashtra,1992-06-17,2023-12-21,ACTIVE
107099,Customer_07099,PREMIUM,Pune,Maharashtra,1987-06-17,2026-03-09,ACTIVE
107100,Customer_07100,RETAIL,Kolkata,West Bengal,2008-02-13,2022-03-11,ACTIVE
107101,Customer_07101,RETAIL,Bangalore,Karnataka,1985-08-11,2023-04-19,ACTIVE
107102,Customer_07102,RETAIL,Kolkata,West Bengal,2006-11-21,2021-05-15,ACTIVE
107103,Customer_07103,RETAIL,Hyderabad,Telangana,1986-02-16,2023-05-28,ACTIVE
107104,Customer_07104,RETAIL,Chennai,Tamil Nadu,1992-12-16,2025-10-25,ACTIVE
107105,Customer_07105,RETAIL,Delhi,Delhi,1999-12-19,2024-03-06,ACTIVE
107106,Customer_07106,RETAIL,Delhi,Delhi,1985-10-21,2020-12-06,ACTIVE
107107,Customer_07107,PREMIUM,Pune,Maharashtra,2011-10-17,2024-11-12,ACTIVE
107108,Customer_07108,RETAIL,Chennai,Tamil Nadu,2007-09-15,2022-10-10,ACTIVE
107109,Customer_07109,RETAIL,Delhi,Delhi,1979-11-01,2020-02-13,ACTIVE
107110,Customer_07110,RETAIL,Delhi,Delhi,2014-01-12,2024-02-03,ACTIVE
107111,Customer_07111,RETAIL,Mumbai,Maharashtra,2008-08-08,2021-12-18,ACTIVE
107112,Customer_07112,RETAIL,Kolkata,West Bengal,2013-08-03,2026-05-21,ACTIVE
107113,Customer_07113,PREMIUM,Ahmedabad,Gujarat,2003-11-16,2026-07-16,ACTIVE
107114,Customer_07114,RETAIL,Bangalore,Karnataka,2004-11-22,2024-05-29,ACTIVE
107115,Customer_07115,RETAIL,Chennai,Tamil Nadu,1994-12-01,2024-02-24,ACTIVE
107116,Customer_07116,RETAIL,Ahmedabad,Gujarat,1988-07-03,2022-01-01,ACTIVE
107117,Customer_07117,RETAIL,Chennai,Tamil Nadu,1988-10-31,2020-06-19,ACTIVE
107118,Customer_07118,PREMIUM,Chennai,Tamil Nadu,1992-02-25,2020-05-25,INACTIVE
107119,Customer_07119,RETAIL,Bangalore,Karnataka,1991-02-11,2023-01-18,ACTIVE
107120,Customer_07120,RETAIL,Chennai,Tamil Nadu,2010-02-26,2022-02-01,ACTIVE
107121,Customer_07121,RETAIL,Chennai,Tamil Nadu,2000-09-12,2026-04-24,ACTIVE
107122,Customer_07122,PREMIUM,Hyderabad,Telangana,1996-01-14,2021-12-03,ACTIVE
107123,Customer_07123,RETAIL,Chennai,Tamil Nadu,2008-12-12,2021-05-30,ACTIVE
107124,Customer_07124,BUSINESS,Chennai,Tamil Nadu,2009-03-31,2025-05-19,INACTIVE
107125,Customer_07125,BUSINESS,Mumbai,Maharashtra,2017-07-23,2025-06-28,ACTIVE
107126,Customer_07126,PREMIUM,Ahmedabad,Gujarat,1991-11-15,2022-06-22,INACTIVE
107127,Customer_07127,RETAIL,Ahmedabad,Gujarat,1989-02-26,2020-07-15,ACTIVE
107128,Customer_07128,PREMIUM,Pune,Maharashtra,1979-06-04,2020-08-24,ACTIVE
107129,Customer_07129,RETAIL,Delhi,Delhi,1985-09-23,2023-06-04,ACTIVE
107130,Customer_07130,PREMIUM,Ahmedabad,Gujarat,2003-12-13,2025-09-18,ACTIVE
107131,Customer_07131,RETAIL,Delhi,Delhi,2012-05-25,2022-07-17,ACTIVE
107132,Customer_07132,RETAIL,Kolkata,West Bengal,2003-11-04,2020-02-13,ACTIVE
107133,Customer_07133,RETAIL,Kolkata,West Bengal,2019-11-23,2022-06-18,ACTIVE
107134,Customer_07134,PREMIUM,Kolkata,West Bengal,2004-12-08,2020-01-08,ACTIVE
107135,Customer_07135,PREMIUM,Mumbai,Maharashtra,2015-05-30,2022-10-13,ACTIVE
107136,Customer_07136,RETAIL,Bangalore,Karnataka,1990-03-06,2023-02-13,ACTIVE
107137,Customer_07137,RETAIL,Chennai,Tamil Nadu,1992-06-19,2024-10-20,ACTIVE
107138,Customer_07138,PREMIUM,Kolkata,West Bengal,2012-06-22,2020-06-15,ACTIVE
107139,Customer_07139,PREMIUM,Pune,Maharashtra,2006-04-22,2023-02-27,ACTIVE
107140,Customer_07140,PREMIUM,Delhi,Delhi,1999-03-09,2021-03-01,ACTIVE
107141,Customer_07141,RETAIL,Pune,Maharashtra,2018-06-01,2023-01-24,ACTIVE
107142,Customer_07142,RETAIL,Kolkata,West Bengal,2010-06-22,2026-06-22,ACTIVE
107143,Customer_07143,PREMIUM,Ahmedabad,Gujarat,1991-04-18,2024-11-13,ACTIVE
107144,Customer_07144,RETAIL,Pune,Maharashtra,2004-04-05,2025-07-19,ACTIVE
107145,Customer_07145,RETAIL,Pune,Maharashtra,1995-06-06,2020-04-02,ACTIVE
107146,Customer_07146,RETAIL,Delhi,Delhi,1996-04-02,2025-01-07,ACTIVE
107147,Customer_07147,RETAIL,Ahmedabad,Gujarat,2012-03-23,2025-09-09,ACTIVE
107148,Customer_07148,PREMIUM,Bangalore,Karnataka,2007-01-28,2024-05-28,ACTIVE
107149,Customer_07149,RETAIL,Delhi,Delhi,1979-09-02,2025-02-19,ACTIVE
107150,Customer_07150,RETAIL,Delhi,Delhi,2002-10-11,2020-04-24,ACTIVE
107151,Customer_07151,RETAIL,Chennai,Tamil Nadu,2005-09-26,2024-11-07,ACTIVE
107152,Customer_07152,PREMIUM,Bangalore,Karnataka,2000-02-20,2025-06-29,ACTIVE
107153,Customer_07153,PREMIUM,Pune,Maharashtra,1991-06-26,2021-07-07,ACTIVE
107154,Customer_07154,RETAIL,Kolkata,West Bengal,2005-10-19,2023-02-04,ACTIVE
107155,Customer_07155,PREMIUM,Bangalore,Karnataka,2018-01-31,2022-10-11,ACTIVE
107156,Customer_07156,RETAIL,Delhi,Delhi,1982-09-11,2020-08-23,ACTIVE
107157,Customer_07157,PREMIUM,Hyderabad,Telangana,2003-12-04,2020-11-03,ACTIVE
107158,Customer_07158,PREMIUM,Hyderabad,Telangana,2016-07-18,2021-12-22,ACTIVE
107159,Customer_07159,RETAIL,Pune,Maharashtra,1995-08-12,2020-09-19,INACTIVE
107160,Customer_07160,BUSINESS,Mumbai,Maharashtra,1992-12-04,2023-04-19,ACTIVE
107161,Customer_07161,RETAIL,Mumbai,Maharashtra,1989-05-02,2020-05-14,ACTIVE
107162,Customer_07162,RETAIL,Kolkata,West Bengal,1988-05-23,2020-02-02,ACTIVE
107163,Customer_07163,RETAIL,Hyderabad,Telangana,1995-03-24,2024-02-19,ACTIVE
107164,Customer_07164,PREMIUM,Kolkata,West Bengal,2010-11-10,2021-08-28,ACTIVE
107165,Customer_07165,RETAIL,Hyderabad,Telangana,1986-08-18,2022-06-26,ACTIVE
107166,Customer_07166,RETAIL,Bangalore,Karnataka,1988-08-29,2022-03-17,ACTIVE
107167,Customer_07167,RETAIL,Chennai,Tamil Nadu,2020-03-07,2023-01-30,ACTIVE
107168,Customer_07168,BUSINESS,Hyderabad,Telangana,2020-01-22,2023-01-18,ACTIVE
107169,Customer_07169,RETAIL,Bangalore,Karnataka,1988-06-25,2020-11-15,ACTIVE
107170,Customer_07170,RETAIL,Ahmedabad,Gujarat,1996-06-07,2020-01-05,ACTIVE
107171,Customer_07171,RETAIL,Ahmedabad,Gujarat,1995-09-27,2022-11-29,ACTIVE
107172,Customer_07172,PREMIUM,Kolkata,West Bengal,1991-05-07,2023-09-19,ACTIVE
107173,Customer_07173,RETAIL,Ahmedabad,Gujarat,1985-06-10,2025-01-18,ACTIVE
107174,Customer_07174,RETAIL,Bangalore,Karnataka,1981-09-17,2021-04-19,ACTIVE
107175,Customer_07175,BUSINESS,Mumbai,Maharashtra,2004-05-15,2020-07-20,ACTIVE
107176,Customer_07176,RETAIL,Bangalore,Karnataka,1980-11-18,2023-12-04,ACTIVE
107177,Customer_07177,RETAIL,Hyderabad,Telangana,2004-08-31,2025-12-05,INACTIVE
107178,Customer_07178,PREMIUM,Kolkata,West Bengal,1983-01-27,2021-07-27,ACTIVE
107179,Customer_07179,RETAIL,Bangalore,Karnataka,1985-07-03,2020-07-24,ACTIVE
107180,Customer_07180,RETAIL,Delhi,Delhi,1979-05-16,2022-08-24,INACTIVE
107181,Customer_07181,RETAIL,Bangalore,Karnataka,1995-07-03,2023-09-07,ACTIVE
107182,Customer_07182,PREMIUM,Kolkata,West Bengal,1992-08-06,2024-02-05,ACTIVE
107183,Customer_07183,BUSINESS,Mumbai,Maharashtra,1992-10-22,2020-09-27,ACTIVE
107184,Customer_07184,RETAIL,Delhi,Delhi,1991-11-30,2024-04-24,ACTIVE
107185,Customer_07185,RETAIL,Pune,Maharashtra,2017-09-12,2022-04-03,ACTIVE
107186,Customer_07186,RETAIL,Kolkata,West Bengal,1996-10-29,2020-03-14,ACTIVE
107187,Customer_07187,RETAIL,Bangalore,Karnataka,2012-05-25,2026-01-22,ACTIVE
107188,Customer_07188,RETAIL,Mumbai,Maharashtra,1988-09-23,2023-07-08,ACTIVE
107189,Customer_07189,RETAIL,Delhi,Delhi,1999-01-03,2022-01-02,ACTIVE
107190,Customer_07190,RETAIL,Mumbai,Maharashtra,1981-09-28,2025-05-13,ACTIVE
107191,Customer_07191,PREMIUM,Bangalore,Karnataka,1989-10-14,2025-03-27,ACTIVE
107192,Customer_07192,RETAIL,Ahmedabad,Gujarat,1982-02-01,2021-05-10,ACTIVE
107193,Customer_07193,RETAIL,Chennai,Tamil Nadu,1980-01-06,2026-04-24,ACTIVE
107194,Customer_07194,RETAIL,Kolkata,West Bengal,1986-08-24,2023-06-30,ACTIVE
107195,Customer_07195,RETAIL,Hyderabad,Telangana,1985-09-10,2021-09-21,ACTIVE
107196,Customer_07196,RETAIL,Ahmedabad,Gujarat,1992-03-01,2022-12-10,ACTIVE
107197,Customer_07197,RETAIL,Delhi,Delhi,2009-09-14,2021-03-26,ACTIVE
107198,Customer_07198,RETAIL,Ahmedabad,Gujarat,1985-03-29,2025-08-01,ACTIVE
107199,Customer_07199,RETAIL,Pune,Maharashtra,2004-03-30,2021-10-06,ACTIVE
107200,Customer_07200,PREMIUM,Bangalore,Karnataka,1994-02-27,2022-11-19,ACTIVE
107201,Customer_07201,PREMIUM,Hyderabad,Telangana,1995-09-15,2020-06-13,ACTIVE
107202,Customer_07202,PREMIUM,Delhi,Delhi,2017-01-14,2026-03-15,ACTIVE
107203,Customer_07203,RETAIL,Delhi,Delhi,1998-04-04,2021-12-27,ACTIVE
107204,Customer_07204,BUSINESS,Pune,Maharashtra,1989-11-28,2024-04-14,ACTIVE
107205,Customer_07205,RETAIL,Mumbai,Maharashtra,1988-12-09,2022-04-27,ACTIVE
107206,Customer_07206,RETAIL,Chennai,Tamil Nadu,1986-01-29,2023-09-09,ACTIVE
107207,Customer_07207,RETAIL,Ahmedabad,Gujarat,2012-02-07,2023-09-06,ACTIVE
107208,Customer_07208,RETAIL,Pune,Maharashtra,2006-06-19,2021-12-01,ACTIVE
107209,Customer_07209,RETAIL,Bangalore,Karnataka,1990-02-28,2022-11-03,ACTIVE
107210,Customer_07210,RETAIL,Ahmedabad,Gujarat,1999-04-29,2023-12-02,ACTIVE
107211,Customer_07211,PREMIUM,Kolkata,West Bengal,1999-12-03,2021-06-05,INACTIVE
107212,Customer_07212,RETAIL,Mumbai,Maharashtra,1981-02-07,2020-11-10,ACTIVE
107213,Customer_07213,PREMIUM,Chennai,Tamil Nadu,2016-06-25,2021-03-03,ACTIVE
107214,Customer_07214,PREMIUM,Pune,Maharashtra,2011-07-09,2022-09-25,ACTIVE
107215,Customer_07215,RETAIL,Pune,Maharashtra,2001-02-25,2021-05-28,ACTIVE
107216,Customer_07216,RETAIL,Pune,Maharashtra,2008-07-17,2021-11-13,ACTIVE
107217,Customer_07217,RETAIL,Chennai,Tamil Nadu,1983-08-25,2024-07-03,ACTIVE
107218,Customer_07218,RETAIL,Pune,Maharashtra,2019-04-20,2024-05-27,ACTIVE
107219,Customer_07219,BUSINESS,Delhi,Delhi,2005-06-18,2026-03-14,ACTIVE
107220,Customer_07220,PREMIUM,Pune,Maharashtra,2017-09-12,2025-01-07,ACTIVE
107221,Customer_07221,PREMIUM,Delhi,Delhi,2014-08-28,2022-10-15,ACTIVE
107222,Customer_07222,RETAIL,Hyderabad,Telangana,2003-02-27,2026-02-06,ACTIVE
107223,Customer_07223,PREMIUM,Bangalore,Karnataka,1991-01-03,2026-01-19,ACTIVE
107224,Customer_07224,PREMIUM,Delhi,Delhi,2007-05-04,2021-06-17,INACTIVE
107225,Customer_07225,RETAIL,Chennai,Tamil Nadu,2000-03-14,2021-02-15,ACTIVE
107226,Customer_07226,RETAIL,Chennai,Tamil Nadu,1995-12-25,2025-10-24,ACTIVE
107227,Customer_07227,RETAIL,Mumbai,Maharashtra,2008-05-18,2025-11-06,ACTIVE
107228,Customer_07228,RETAIL,Ahmedabad,Gujarat,2015-08-27,2025-07-23,ACTIVE
107229,Customer_07229,PREMIUM,Ahmedabad,Gujarat,1986-03-15,2023-01-09,ACTIVE
107230,Customer_07230,RETAIL,Chennai,Tamil Nadu,2001-11-13,2025-08-31,ACTIVE
107231,Customer_07231,RETAIL,Chennai,Tamil Nadu,2011-02-18,2025-01-19,ACTIVE
107232,Customer_07232,BUSINESS,Hyderabad,Telangana,1992-07-14,2024-11-12,ACTIVE
107233,Customer_07233,RETAIL,Bangalore,Karnataka,1993-03-16,2023-12-16,ACTIVE
107234,Customer_07234,RETAIL,Delhi,Delhi,1979-07-22,2021-10-04,ACTIVE
107235,Customer_07235,BUSINESS,Delhi,Delhi,1992-06-07,2024-11-28,ACTIVE
107236,Customer_07236,BUSINESS,Pune,Maharashtra,2003-04-01,2025-10-07,ACTIVE
107237,Customer_07237,PREMIUM,Kolkata,West Bengal,2019-01-23,2025-10-23,ACTIVE
107238,Customer_07238,RETAIL,Delhi,Delhi,2000-09-28,2023-12-09,INACTIVE
107239,Customer_07239,BUSINESS,Delhi,Delhi,1991-02-09,2020-04-04,ACTIVE
107240,Customer_07240,PREMIUM,Ahmedabad,Gujarat,2012-07-04,2024-11-12,ACTIVE
107241,Customer_07241,PREMIUM,Chennai,Tamil Nadu,1986-11-15,2021-08-31,ACTIVE
107242,Customer_07242,RETAIL,Chennai,Tamil Nadu,1986-11-05,2021-05-07,ACTIVE
107243,Customer_07243,RETAIL,Pune,Maharashtra,2000-07-28,2020-07-07,ACTIVE
107244,Customer_07244,PREMIUM,Delhi,Delhi,2012-08-26,2021-01-12,ACTIVE
107245,Customer_07245,PREMIUM,Hyderabad,Telangana,1987-11-21,2023-03-22,ACTIVE
107246,Customer_07246,RETAIL,Bangalore,Karnataka,1979-10-17,2021-10-26,INACTIVE
107247,Customer_07247,RETAIL,Pune,Maharashtra,2008-11-18,2022-07-05,ACTIVE
107248,Customer_07248,PREMIUM,Kolkata,West Bengal,2003-04-14,2023-05-12,ACTIVE
107249,Customer_07249,RETAIL,Bangalore,Karnataka,2007-05-01,2023-06-18,ACTIVE
107250,Customer_07250,RETAIL,Hyderabad,Telangana,1995-06-18,2022-09-26,ACTIVE
107251,Customer_07251,RETAIL,Delhi,Delhi,1984-01-11,2022-12-23,ACTIVE
107252,Customer_07252,RETAIL,Chennai,Tamil Nadu,1992-10-11,2025-10-31,ACTIVE
107253,Customer_07253,PREMIUM,Kolkata,West Bengal,1998-06-16,2021-11-10,ACTIVE
107254,Customer_07254,RETAIL,Ahmedabad,Gujarat,1996-12-16,2020-02-01,ACTIVE
107255,Customer_07255,RETAIL,Pune,Maharashtra,2015-09-04,2025-04-04,ACTIVE
107256,Customer_07256,BUSINESS,Hyderabad,Telangana,1988-05-06,2020-07-11,ACTIVE
107257,Customer_07257,PREMIUM,Ahmedabad,Gujarat,1991-12-21,2025-02-01,ACTIVE
107258,Customer_07258,RETAIL,Hyderabad,Telangana,1986-09-12,2022-02-19,ACTIVE
107259,Customer_07259,RETAIL,Pune,Maharashtra,2002-08-08,2025-07-12,ACTIVE
107260,Customer_07260,PREMIUM,Pune,Maharashtra,2012-03-24,2021-02-06,ACTIVE
107261,Customer_07261,RETAIL,Pune,Maharashtra,2015-06-08,2021-01-29,ACTIVE
107262,Customer_07262,RETAIL,Mumbai,Maharashtra,1988-07-08,2022-09-03,ACTIVE
107263,Customer_07263,RETAIL,Kolkata,West Bengal,1996-10-24,2022-10-02,ACTIVE
107264,Customer_07264,RETAIL,Ahmedabad,Gujarat,2009-06-06,2024-09-18,ACTIVE
107265,Customer_07265,PREMIUM,Chennai,Tamil Nadu,1981-01-17,2024-04-02,ACTIVE
107266,Customer_07266,RETAIL,Chennai,Tamil Nadu,2008-05-18,2026-07-12,ACTIVE
107267,Customer_07267,RETAIL,Kolkata,West Bengal,1984-09-06,2024-06-13,ACTIVE
107268,Customer_07268,RETAIL,Bangalore,Karnataka,1980-07-15,2021-04-29,ACTIVE
107269,Customer_07269,RETAIL,Bangalore,Karnataka,1983-10-23,2020-07-31,ACTIVE
107270,Customer_07270,RETAIL,Chennai,Tamil Nadu,2015-05-08,2021-09-30,ACTIVE
107271,Customer_07271,PREMIUM,Delhi,Delhi,2007-02-16,2026-06-18,ACTIVE
107272,Customer_07272,RETAIL,Mumbai,Maharashtra,2011-08-01,2025-01-18,ACTIVE
107273,Customer_07273,RETAIL,Chennai,Tamil Nadu,2007-07-04,2024-11-13,ACTIVE
107274,Customer_07274,RETAIL,Kolkata,West Bengal,2011-11-10,2021-10-14,INACTIVE
107275,Customer_07275,PREMIUM,Mumbai,Maharashtra,1999-07-23,2023-01-30,ACTIVE
107276,Customer_07276,RETAIL,Pune,Maharashtra,2012-05-24,2024-08-15,ACTIVE
107277,Customer_07277,BUSINESS,Delhi,Delhi,1981-06-27,2026-03-22,ACTIVE
107278,Customer_07278,PREMIUM,Kolkata,West Bengal,2003-02-02,2023-11-01,ACTIVE
107279,Customer_07279,RETAIL,Chennai,Tamil Nadu,2010-03-05,2020-02-21,ACTIVE
107280,Customer_07280,PREMIUM,Chennai,Tamil Nadu,2019-12-17,2025-08-13,ACTIVE
107281,Customer_07281,RETAIL,Hyderabad,Telangana,1993-11-29,2026-02-19,ACTIVE
107282,Customer_07282,BUSINESS,Delhi,Delhi,1986-07-10,2020-03-21,ACTIVE
107283,Customer_07283,BUSINESS,Hyderabad,Telangana,2008-09-28,2022-07-30,ACTIVE
107284,Customer_07284,RETAIL,Mumbai,Maharashtra,1982-02-19,2026-06-09,ACTIVE
107285,Customer_07285,RETAIL,Mumbai,Maharashtra,2011-01-22,2026-04-07,ACTIVE
107286,Customer_07286,RETAIL,Kolkata,West Bengal,2008-01-31,2026-05-03,ACTIVE
107287,Customer_07287,RETAIL,Hyderabad,Telangana,2007-07-18,2026-05-30,ACTIVE
107288,Customer_07288,PREMIUM,Pune,Maharashtra,1991-03-28,2020-02-23,ACTIVE
107289,Customer_07289,BUSINESS,Bangalore,Karnataka,1984-02-07,2020-12-28,ACTIVE
107290,Customer_07290,RETAIL,Mumbai,Maharashtra,2004-02-22,2023-04-13,ACTIVE
107291,Customer_07291,PREMIUM,Hyderabad,Telangana,1994-01-23,2023-12-18,ACTIVE
107292,Customer_07292,PREMIUM,Kolkata,West Bengal,1995-04-02,2022-08-21,ACTIVE
107293,Customer_07293,RETAIL,Delhi,Delhi,1986-11-15,2021-10-05,ACTIVE
107294,Customer_07294,RETAIL,Delhi,Delhi,1992-11-10,2021-09-01,ACTIVE
107295,Customer_07295,PREMIUM,Pune,Maharashtra,2013-05-01,2023-12-18,ACTIVE
107296,Customer_07296,PREMIUM,Bangalore,Karnataka,2015-11-06,2026-06-04,ACTIVE
107297,Customer_07297,BUSINESS,Delhi,Delhi,1993-06-30,2025-06-06,ACTIVE
107298,Customer_07298,RETAIL,Pune,Maharashtra,1984-12-30,2021-02-23,ACTIVE
107299,Customer_07299,RETAIL,Bangalore,Karnataka,1980-07-22,2020-12-21,ACTIVE
107300,Customer_07300,RETAIL,Kolkata,West Bengal,1986-12-04,2021-09-24,ACTIVE
107301,Customer_07301,RETAIL,Kolkata,West Bengal,1979-07-26,2024-10-25,ACTIVE
107302,Customer_07302,RETAIL,Delhi,Delhi,2006-08-04,2020-01-20,ACTIVE
107303,Customer_07303,PREMIUM,Ahmedabad,Gujarat,2005-07-23,2024-08-17,ACTIVE
107304,Customer_07304,RETAIL,Pune,Maharashtra,2011-04-22,2023-10-24,ACTIVE
107305,Customer_07305,PREMIUM,Ahmedabad,Gujarat,1992-10-26,2024-05-02,ACTIVE
107306,Customer_07306,RETAIL,Delhi,Delhi,2013-05-05,2025-08-27,ACTIVE
107307,Customer_07307,RETAIL,Chennai,Tamil Nadu,1986-02-17,2023-11-19,ACTIVE
107308,Customer_07308,PREMIUM,Pune,Maharashtra,1988-08-28,2024-02-01,ACTIVE
107309,Customer_07309,PREMIUM,Kolkata,West Bengal,2016-10-12,2023-02-26,ACTIVE
107310,Customer_07310,RETAIL,Delhi,Delhi,2015-05-23,2024-04-12,ACTIVE
107311,Customer_07311,BUSINESS,Kolkata,West Bengal,2003-10-03,2022-07-01,ACTIVE
107312,Customer_07312,RETAIL,Mumbai,Maharashtra,2004-03-13,2020-06-08,ACTIVE
107313,Customer_07313,RETAIL,Chennai,Tamil Nadu,2007-12-09,2020-03-01,ACTIVE
107314,Customer_07314,RETAIL,Pune,Maharashtra,2012-12-21,2024-09-11,ACTIVE
107315,Customer_07315,PREMIUM,Ahmedabad,Gujarat,1988-08-30,2024-03-09,ACTIVE
107316,Customer_07316,RETAIL,Bangalore,Karnataka,1981-12-23,2022-09-08,ACTIVE
107317,Customer_07317,PREMIUM,Hyderabad,Telangana,1986-10-06,2024-11-26,ACTIVE
107318,Customer_07318,RETAIL,Ahmedabad,Gujarat,1993-10-27,2023-02-10,ACTIVE
107319,Customer_07319,RETAIL,Chennai,Tamil Nadu,1988-11-04,2021-09-03,INACTIVE
107320,Customer_07320,PREMIUM,Mumbai,Maharashtra,2000-09-19,2023-11-05,ACTIVE
107321,Customer_07321,RETAIL,Pune,Maharashtra,1984-11-01,2022-06-26,ACTIVE
107322,Customer_07322,RETAIL,Pune,Maharashtra,2002-11-10,2026-05-29,ACTIVE
107323,Customer_07323,RETAIL,Ahmedabad,Gujarat,2008-05-04,2024-09-26,ACTIVE
107324,Customer_07324,RETAIL,Ahmedabad,Gujarat,1983-03-27,2024-11-30,ACTIVE
107325,Customer_07325,RETAIL,Bangalore,Karnataka,1990-12-15,2024-07-08,ACTIVE
107326,Customer_07326,RETAIL,Ahmedabad,Gujarat,2001-04-14,2024-06-29,INACTIVE
107327,Customer_07327,RETAIL,Pune,Maharashtra,1981-11-19,2025-01-29,ACTIVE
107328,Customer_07328,RETAIL,Hyderabad,Telangana,2006-06-30,2022-11-02,ACTIVE
107329,Customer_07329,RETAIL,Bangalore,Karnataka,2010-02-10,2025-05-26,ACTIVE
107330,Customer_07330,RETAIL,Pune,Maharashtra,1994-01-05,2020-03-23,ACTIVE
107331,Customer_07331,RETAIL,Delhi,Delhi,1979-07-15,2024-05-18,ACTIVE
107332,Customer_07332,RETAIL,Bangalore,Karnataka,1999-09-24,2023-07-16,ACTIVE
107333,Customer_07333,PREMIUM,Delhi,Delhi,2014-11-07,2020-01-20,ACTIVE
107334,Customer_07334,RETAIL,Pune,Maharashtra,1991-03-07,2024-05-05,ACTIVE
107335,Customer_07335,RETAIL,Delhi,Delhi,2014-01-16,2020-01-06,ACTIVE
107336,Customer_07336,RETAIL,Pune,Maharashtra,2014-11-30,2024-08-17,ACTIVE
107337,Customer_07337,RETAIL,Ahmedabad,Gujarat,1990-09-11,2023-06-12,ACTIVE
107338,Customer_07338,RETAIL,Bangalore,Karnataka,2003-10-10,2023-12-29,ACTIVE
107339,Customer_07339,PREMIUM,Mumbai,Maharashtra,1980-11-23,2024-01-03,ACTIVE
107340,Customer_07340,RETAIL,Chennai,Tamil Nadu,2001-10-21,2021-12-21,ACTIVE
107341,Customer_07341,RETAIL,Ahmedabad,Gujarat,2015-04-14,2024-02-02,ACTIVE
107342,Customer_07342,BUSINESS,Delhi,Delhi,2017-12-12,2021-06-14,ACTIVE
107343,Customer_07343,RETAIL,Kolkata,West Bengal,1987-05-13,2024-12-25,ACTIVE
107344,Customer_07344,PREMIUM,Chennai,Tamil Nadu,2006-06-21,2020-08-04,INACTIVE
107345,Customer_07345,PREMIUM,Hyderabad,Telangana,1981-11-16,2020-12-06,ACTIVE
107346,Customer_07346,RETAIL,Delhi,Delhi,1990-08-28,2024-08-13,ACTIVE
107347,Customer_07347,RETAIL,Mumbai,Maharashtra,2013-06-19,2020-05-18,ACTIVE
107348,Customer_07348,RETAIL,Delhi,Delhi,2005-07-09,2026-05-18,ACTIVE
107349,Customer_07349,BUSINESS,Ahmedabad,Gujarat,1995-04-07,2020-03-15,ACTIVE
107350,Customer_07350,RETAIL,Kolkata,West Bengal,2018-08-28,2023-06-14,ACTIVE
107351,Customer_07351,PREMIUM,Kolkata,West Bengal,2010-04-26,2026-06-19,ACTIVE
107352,Customer_07352,RETAIL,Ahmedabad,Gujarat,1980-02-18,2024-06-03,ACTIVE
107353,Customer_07353,RETAIL,Delhi,Delhi,1982-06-12,2024-02-26,ACTIVE
107354,Customer_07354,RETAIL,Delhi,Delhi,2004-11-23,2024-07-20,ACTIVE
